sentiment,tweet,unit_id,golden,unit_state,trusted_judgments,last_judgment_at,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
negative,@united Has it departed? I was awaiting an inbound plane yesterday for three hours and it never arrived. Had to stay overnight (again).,681449988,FALSE,finalized,3,2/25/15 3:04,1,Cancelled Flight,0.707,United,NA,gwen1013,NA,0,NA,2/23/15 9:02,569905e12,"New Haven, CT",NA
neutral,@united #UnitedAirlines Any other way ORD to ABQ anytime within the next 7 hours?,681449989,FALSE,finalized,3,2/25/15 5:38,1,NA,NA,United,NA,BossDDS,NA,0,NA,2/23/15 9:02,569905e12,"North Suburbs, IL  (Chicago)",Central Time (US & Canada)
positive,@united just confirmed a seat! Crisis averted! Beers won't be missed now,681449991,FALSE,finalized,3,2/25/15 3:39,0.6559,NA,NA,United,NA,bravesandbeer,NA,0,NA,2/23/15 9:01,569905e12,Georgia,Eastern Time (US & Canada)
negative,@united was that English? I'll DM though I don't think you'll make a plane appear.,681449993,FALSE,finalized,3,2/25/15 9:45,1,Customer Service Issue,0.6232,United,NA,ChelseaRhane,NA,0,NA,2/23/15 9:00,569905e12,"San Diego, CA",Eastern Time (US & Canada)
negative,@united looks like today will be my 6th consecutive delayed flight from you...do I win a prize??? @Southwest Air why don't you fly to SBA? _ÔøΩÔøΩ_,681449995,FALSE,finalized,3,2/25/15 6:55,1,Late Flight,1,United,NA,Natemaniac12,NA,0,NA,2/23/15 8:59,569904e12,california,Pacific Time (US & Canada)
negative,@united sitting in a plane with no pilot.  Thanks! #waitingonapilot #denver #siouxfalls #whyairtravelsucks,681449996,FALSE,finalized,3,2/25/15 7:00,1,Late Flight,0.3456,United,NA,chefpaulcia,NA,0,NA,2/23/15 8:57,569904e12,NA,Central Time (US & Canada)
positive,@united Understood and thanks! I should have tried reaching out sooner.,681449998,FALSE,finalized,3,2/25/15 7:22,1,NA,NA,United,NA,kristen_e_short,NA,0,NA,2/23/15 8:57,569904e12,Chicago,Central Time (US & Canada)
negative,@united already done that. the answer i got was... oops we can give you miles and we're very sorry. but who pays for my discomfort for 9 h?,681450000,FALSE,finalized,3,2/25/15 5:08,1,Can't Tell,0.3596,United,NA,ganteisan,NA,1,NA,2/23/15 8:55,569903e12,"Santiago, Chile",Santiago
negative,@united received hotel but no food.  Also email for 3750 miles.  Last trip had 3 hr delay and 5000 miles - so less for Cancelled Flightlation?,681450002,FALSE,finalized,3,2/25/15 6:37,0.6667,Cancelled Flight,0.3438,United,NA,bgroberto3246,NA,0,NA,2/23/15 8:54,569903e12,NA,NA
negative,@united Do we know why UA5282 is delayed x2)? This is getting crazy. I've already had 2 overnight delays. #UnitedAirlines,681450004,FALSE,finalized,3,2/25/15 1:01,1,Late Flight,1,United,NA,gwen1013,NA,1,NA,2/23/15 8:52,569903e12,"New Haven, CT",NA
neutral,@united follow back and I'll give you the details.,681450006,FALSE,finalized,3,2/25/15 8:03,0.6559,NA,NA,United,NA,Lincoln_Arms,NA,0,NA,2/23/15 8:50,569902e12,"Bardstown, KY",Eastern Time (US & Canada)
negative,"@united and most frustratingly, all this delay happened either at the gate, or even onboard the aircraft! No heads up in advance!!!",681450007,FALSE,finalized,3,2/25/15 5:25,1,Late Flight,1,United,NA,LukeXuanLiu,NA,1,NA,2/23/15 8:50,569902e12,NA,Atlantic Time (Canada)
positive,@united The DEN b44 agent (9:30am) was amazing. The MPAgent at check in? She sucks. @seanMFmadden @PeterStraubMMA @jmercadoMMA @TonySimsMMA,681450009,FALSE,finalized,3,2/25/15 4:03,0.6333,NA,0,United,NA,jakebellz,NA,0,NA,2/23/15 8:50,569902e12,NA,NA
negative,"@united my UA3426 on 2/19 was also delayed by 2 hours, stretching my trip way past the midnight, extremely exhausting!",681450011,FALSE,finalized,3,2/25/15 1:52,1,Late Flight,1,United,NA,LukeXuanLiu,NA,0,NA,2/23/15 8:48,569902e12,NA,Atlantic Time (Canada)
negative,@united HaÔøΩÔøΩ_ you rebooked me in to an 11 hr layover &amp; are robbing me of a night with my family. Too Late Flight for that. Just fly on time for once.,681450012,FALSE,finalized,3,2/25/15 8:11,1,Late Flight,0.664,United,NA,JoeSchueller,NA,0,NA,2/23/15 8:48,569902e12,"Research Triangle, NC",Central Time (US & Canada)
negative,@united switched to fly united from delta for the past two trips and was very disappointed. Now my UA4646 on 2/23 is delayed by 3 hours!!,681450014,FALSE,finalized,3,2/25/15 2:30,1,Late Flight,1,United,NA,LukeXuanLiu,NA,0,NA,2/23/15 8:46,569901e12,NA,Atlantic Time (Canada)
positive,@united traveling with @MegZezzo who is injured. Gate agent in Chicago was awesome helping her. TY #roadwarrior,681450016,FALSE,finalized,3,2/25/15 1:22,1,NA,NA,United,NA,danazezzo,NA,0,NA,2/23/15 8:46,569901e12,"Ashtabula, OH",Central Time (US & Canada)
negative,@united  #UnitedAirlines  how long will1531 be delayed.,681450017,FALSE,finalized,3,2/25/15 8:21,1,Late Flight,1,United,NA,kermudgeon,NA,0,NA,2/23/15 8:45,569901e12,Colorado,America/Chicago
negative,@united Why isn't the flight status updated to delayed UA1532 no board,681450019,FALSE,finalized,3,2/25/15 7:24,1,Late Flight,1,United,NA,kermudgeon,NA,0,NA,2/23/15 8:42,5699e14,Colorado,America/Chicago
negative,@united I paid for economy plus and you put me in the last boarding group so I have to gate check my bags too? @VirginAmerica knows better..,681450020,FALSE,finalized,3,2/25/15 5:23,1,Flight Attendant Complaints,0.3784,United,NA,twitarse,NA,0,NA,2/23/15 8:41,5699e14,San Francisco Bay Area,NA
negative,@united i travelled from SCL- IHA feb 17. the AC on my sit (21L) was ON all night. I complaint to FA who never gave me a real answer. Help!,681450022,FALSE,finalized,3,2/25/15 6:18,1,Bad Flight,0.6907,United,NA,ganteisan,NA,1,NA,2/23/15 8:38,569899e12,"Santiago, Chile",Santiago
negative,@united you suck.    9 hour delay?!,681450024,FALSE,finalized,3,2/25/15 0:41,1,Late Flight,1,United,NA,BossDDS,NA,1,NA,2/23/15 8:38,569899e12,"North Suburbs, IL  (Chicago)",Central Time (US & Canada)
negative,@united you are the worst airline in the world! From your crap website to your worthless app to your Late Flight flight. You SUCK! Just shut down.,681450025,FALSE,finalized,3,2/25/15 5:57,1,Can't Tell,0.6733,United,NA,tinsleyjim,NA,0,NA,2/23/15 8:30,569897e12,"Mountlake Terrace, WA",Pacific Time (US & Canada)
neutral,"@united @scotthroth scott, need a good book suggestion?",681450027,FALSE,finalized,3,2/25/15 2:21,0.3505,NA,0,United,NA,bsaitz,NA,0,NA,2/23/15 8:26,569896e12,"ÃœT: 37.427592,-122.116357",NA
negative,"@united JH, thanks so much for reaching out. I was able to get assistance after waiting for 70 minutes.",681450029,FALSE,finalized,3,2/25/15 3:52,0.6589,Customer Service Issue,0.6589,United,NA,kristen_e_short,NA,0,NA,2/23/15 8:23,569895e12,Chicago,Central Time (US & Canada)
negative,@united 3866 is at a stand still! No pilot or paperwork for fix over 25mins! Problem was fixed 30mins ago. Flight is as is delayed!,681450030,FALSE,finalized,3,2/25/15 6:58,1,Late Flight,1,United,NA,ahpandya747,NA,0,NA,2/23/15 8:21,569895e12,New Jersey,Eastern Time (US & Canada)
neutral,@united please see dm!!,681450032,FALSE,finalized,3,2/25/15 7:04,1,NA,NA,United,NA,thepointskid,NA,0,NA,2/23/15 8:19,569894e12,New York,Eastern Time (US & Canada)
negative,@united. Is it reasonable to wait 45 mins for the bag you made me check because the flight staff couldn't police the overhead bins?,681450034,FALSE,finalized,3,2/25/15 6:33,1,Flight Attendant Complaints,0.7021,United,NA,cfacekillah,NA,0,NA,2/23/15 8:05,569891e12,NA,NA
negative,@united Please msg me a # for customer service. I will have an invoice for my dry cleaning but won't be able take wet clothes to the airport,681450035,FALSE,finalized,3,2/25/15 4:54,0.6389,Customer Service Issue,0.6389,United,NA,cslhilo,NA,0,NA,2/23/15 7:55,569888e12,"Hilo, HI",Hawaii
negative,@united AN HOUR DELAY BECAUSE YOU CAN'T PRINT A PIECE OF PAPER!,681450037,FALSE,finalized,3,2/25/15 8:17,1,Customer Service Issue,0.3388,United,NA,generationKYLIE,NA,0,NA,2/23/15 7:55,569888e12,"Washington, DC",NA
negative,@united still no response??,681450039,FALSE,finalized,3,2/25/15 6:25,0.6545,Customer Service Issue,0.6545,United,NA,jnostrant,NA,0,NA,2/23/15 7:54,569888e12,"Los Angeles, CA",Pacific Time (US & Canada)
neutral,@united 4 people MCI to DEL. Preferably with Jet Airways EWR-BRU-DEL segment. Anytime in December,681450041,FALSE,finalized,3,2/25/15 1:23,1,NA,NA,United,NA,HargobindV,NA,0,NA,2/23/15 7:52,569887e12,"Kansas City, Missouri",Central Time (US & Canada)
negative,@united should have been able to get seat assign without paying $174 more - cust sec should have done that for me,681450042,FALSE,finalized,3,2/25/15 4:45,0.6821,Customer Service Issue,0.6821,United,NA,micheleliston,NA,0,NA,2/23/15 7:48,569887e12,"Ashburn, VA",Eastern Time (US & Canada)
negative,"@united There is no ""reference number."" Your agent told me to ""just drive to the airport"" because ""I can't reach anyone there to deliver...""",681450044,FALSE,finalized,3,2/25/15 4:34,0.6559,Customer Service Issue,0.6559,United,NA,MikeShor,NA,1,NA,2/23/15 7:47,569886e12,"Coventry, Connecticut",Eastern Time (US & Canada)
negative,@united Slightly better. Crew spent a long time searching for better altitude. Would have helped to let pax in on why all the sharp drops.,681450046,FALSE,finalized,3,2/25/15 7:46,0.708,Bad Flight,0.3591,United,NA,JohntheKiwi,NA,0,NA,2/23/15 7:47,569886e12,"Stumptown, Baby!",Pacific Time (US & Canada)
negative,@united My credit card was charged on the transaction when I was told it would not be. If the charge goes through I will be contacting you.,681450047,FALSE,finalized,3,2/25/15 7:07,0.6923,Can't Tell,0.3516,United,NA,Kris_KAS,NA,0,NA,2/23/15 7:44,569885e12,New York,NA
negative,@united my PQMs and PQDs are no longer showing up correctly in my MileagePlus acct. How can I get this fixed?,681450049,FALSE,finalized,3,2/25/15 3:47,0.6735,Flight Booking Problems,0.3469,United,NA,apharkins,NA,0,NA,2/23/15 7:43,569885e12,NA,Central Time (US & Canada)
positive,@united Thanks!,681450051,FALSE,finalized,3,2/25/15 8:48,0.6576,NA,NA,United,NA,e_russell,NA,0,NA,2/23/15 7:42,569885e12,Frequently DC/NYC/San Diego,Eastern Time (US & Canada)
negative,@united 768 SFO to BOS and no internet it is 2015 what gives?,681450052,FALSE,finalized,3,2/25/15 8:35,1,Can't Tell,0.6392,United,NA,ScottHRoth,NA,0,NA,2/23/15 7:38,569884e12,"Needham, MA",Eastern Time (US & Canada)
negative,"@united is the worst. Worst reservation policies. Worst costumer service. Worst worst worst. Congrats, @Delta you're not that bad!",681450054,FALSE,finalized,3,2/25/15 2:41,1,Customer Service Issue,1,United,NA,jacob_bach,NA,0,NA,2/23/15 7:31,569882e12,"Milwaukee, WI",NA
negative,@united I am trying to make/change reservations and getting extremely frustrated!!! Giving up and trying another airline!!!,681450055,FALSE,finalized,3,2/25/15 4:50,1,Flight Booking Problems,0.6495,United,NA,christinphillip,NA,0,NA,2/23/15 7:28,569881e12,"Princeton, NJ",Central Time (US & Canada)
negative,"@united I got email update but still no ETA. More communication/details, apology + info on compensation rights would go a long way",681450057,FALSE,finalized,3,2/25/15 3:26,0.68,Customer Service Issue,0.68,United,NA,melonbee,NA,0,NA,2/23/15 7:24,56988e13,NA,Eastern Time (US & Canada)
negative,@united Late Flight crew into #btv last nite delayed todays flt. Will miss connection to #cun. Why do I have to play for hotel tonight in #ewr?,681450060,FALSE,finalized,3,2/25/15 7:13,1,Late Flight,1,United,NA,DanaHFreeman,NA,0,NA,2/23/15 7:23,56988e13,"Burlington, Vermont",Eastern Time (US & Canada)
negative,@united no they aren't - I just called to check. #WORSTCUSTOMERSERVICE,681450062,FALSE,finalized,3,2/25/15 2:21,1,Customer Service Issue,0.657,United,NA,ErinHughey,NA,0,NA,2/23/15 7:22,56988e13,"Maui, Hawaii",Hawaii
negative,@united passengers should have been rerouted to match the intended arrival time (even if you have to incur cost to put us in other airlines),681450063,FALSE,finalized,3,2/25/15 4:55,1,Late Flight,0.6421,United,NA,jasoncarpio,NA,0,NA,2/23/15 7:21,56988e13,"San Francisco, California",Pacific Time (US & Canada)
positive,"@united been solved,  they finally picked up the second time I called,  thanks for the response JH!  7:21 to dulles works!",681450065,FALSE,finalized,3,2/25/15 7:41,0.6289,NA,0,United,NA,sentientcheese,NA,0,NA,2/23/15 7:20,56988e13,NA,NA
negative,"@united need to work on your #United #flierfriendly program. At the very least, clue in your flight attendants.",681450066,FALSE,finalized,3,2/25/15 0:41,1,Customer Service Issue,0.3481,United,NA,rissels,NA,0,NA,2/23/15 7:16,569879e12,NA,Central Time (US & Canada)
negative,@united space. Doctors' notes and everything. And on my first trip they lost my first suitcase. Among other issues- not pleased with #united,681450068,FALSE,finalized,3,2/25/15 2:43,1,Lost Luggage,1,United,NA,rissels,NA,0,NA,2/23/15 7:16,569878e12,NA,Central Time (US & Canada)
negative,@united 's new #flierfriendly is garbage. Just had to cry to get attendant to find a place for my medical supplies with limited overhead,681450070,FALSE,finalized,3,2/25/15 4:29,1,Customer Service Issue,0.3463,United,NA,rissels,NA,0,NA,2/23/15 7:15,569878e12,NA,Central Time (US & Canada)
negative,@united. epic fail. @reagan. no jetway. been here 15 mins on tarmac!,681450072,FALSE,finalized,3,2/25/15 4:25,1,Late Flight,1,United,NA,debragordon2012,NA,0,NA,2/23/15 7:13,569878e12,"Williamsburg, VA",Eastern Time (US & Canada)
neutral,@united at the gate! IAD to RDU,681450073,FALSE,finalized,3,2/25/15 7:37,1,NA,NA,United,NA,adamdpeterson,NA,0,NA,2/23/15 7:12,569877e12,syracuse,Eastern Time (US & Canada)
negative,"@united thanks for the link, now finally arrived in Brussels, 9 h after schedule...",681450075,FALSE,finalized,3,2/25/15 4:49,0.6771,Late Flight,0.6771,United,NA,HeidiJern,NA,0,NA,2/23/15 7:07,569876e12,Brussels,NA
neutral,@United to operated #B767-300ER from #Newark to #Zurich @ZRH_airport replacing B767-400ER between 6MAY-23SEP instead till 23OCT #avgeek,681450077,FALSE,finalized,3,2/25/15 3:24,0.6763,NA,0,United,NA,AlMehairiAUH,NA,0,NA,2/23/15 7:05,569876e12,Abu Dhabi,Abu Dhabi
negative,@united 2nd flight in two weeks that you have lost my bag!  Taking my 1K status to @AmericanAir #neveragain #WORSTCUSTOMERSERVICE,681450078,FALSE,finalized,3,2/25/15 3:22,1,Lost Luggage,1,United,NA,ErinHughey,NA,0,NA,2/23/15 7:05,569876e12,"Maui, Hawaii",Hawaii
neutral,@united Hi! what is the phone number for reservations in Venezuela? Thanks,681450080,FALSE,finalized,3,2/25/15 9:27,1,NA,NA,United,NA,Ed_Cabello,NA,0,NA,2/23/15 7:04,569875e12,Barquisimeto - Maracaibo,Caracas
neutral,@united can I request a ticket change through twitter ?,681450083,FALSE,finalized,3,2/25/15 10:02,1,NA,NA,United,NA,jgedzelman,NA,0,NA,2/23/15 7:04,569875e12,NA,NA
negative,"@united UA1130 Flight was a nightmare!! From poor customer service,having my confirmed seat given away.... +more issues",681450084,FALSE,finalized,3,2/25/15 8:11,1,Bad Flight,0.6304,United,NA,_MikeDWarren_,NA,0,NA,2/23/15 7:03,569875e12,"Calabasas, California",Pacific Time (US & Canada)
neutral,@United to start daily #B777-200ER flights from #Newark to #Milan #Malpensa replacing #B767-400ER on 7APR instead 28MAR #avgeek,681450086,FALSE,finalized,3,2/25/15 1:07,1,NA,NA,United,NA,AlMehairiAUH,NA,0,NA,2/23/15 6:59,569874e12,Abu Dhabi,Abu Dhabi
neutral,@United to start daily #B777-200ER flights from #Newark to #Frankfurt @airport_fra replacing #B767-400ER on 2JUL #avgeek,681450088,FALSE,finalized,3,2/25/15 3:02,1,NA,NA,United,NA,AlMehairiAUH,NA,0,NA,2/23/15 6:58,569874e12,Abu Dhabi,Abu Dhabi
positive,@united has the best customer experience via twitter - huge fan!!!,681450089,FALSE,finalized,3,2/25/15 9:40,1,NA,NA,United,NA,RChew_FORR,NA,0,NA,2/23/15 6:54,569873e12,"Cambridge, MA",NA
neutral,@united Thank you for your response!,681450091,FALSE,finalized,3,2/25/15 7:00,0.6767,NA,NA,United,NA,ScottBerry18,NA,0,NA,2/23/15 6:54,569873e12,"Albuquerque, New Mexico",Arizona
negative,@united Flight 683 last night was #bad4business. Will be a long time before I recommend United to anyone.,681450093,FALSE,finalized,3,2/25/15 4:34,1,Bad Flight,0.6742,United,NA,msu2050,NA,0,NA,2/23/15 6:54,569873e12,"canton mi
",Eastern Time (US & Canada)
negative,"@united Beyond frustrated  Sked change = no seats, earlier departure and double layover.  Of course only seats are $$++.  Cust svc no help",681450094,FALSE,finalized,3,2/25/15 6:08,1,Customer Service Issue,0.3803,United,NA,micheleliston,NA,0,NA,2/23/15 6:50,569872e12,"Ashburn, VA",Eastern Time (US & Canada)
negative,"@united working with Lisa J at ORD. she's working hard for us, but this is still VERY disappointing. was on 634 to EWR.",681450096,FALSE,finalized,3,2/25/15 2:33,1,Flight Booking Problems,0.3564,United,NA,nikodunham,NA,0,"[41.97883697, -87.90639116]",2/23/15 6:48,569871e12,chicago,NA
positive,@united love the new 1st class breakfast!,681450098,FALSE,finalized,3,2/25/15 0:32,1,NA,NA,United,NA,LindaHotelgal,NA,0,NA,2/23/15 6:46,569871e12,NA,NA
negative,@united i emailed the customer care via the website form. After a long wait Rachelle resolved my issue. But I'm still irritated w/ united.,681450099,FALSE,finalized,3,2/25/15 2:24,1,Customer Service Issue,0.6397,United,NA,Kris_KAS,NA,0,NA,2/23/15 6:42,56987e13,New York,NA
negative,"@united flight Cancelled Flightled,  and the updated one gets me into BWI too Late Flight! I'd be fine with DCA or IAD,  just arriving earlier!  Help!",681450101,FALSE,finalized,3,2/25/15 4:15,1,Cancelled Flight,1,United,NA,sentientcheese,NA,0,NA,2/23/15 6:42,56987e13,NA,NA
negative,@united so is the ^JJ standing for Just Joking?  I am not finding the humor.,681450102,FALSE,finalized,3,2/25/15 8:55,1,Customer Service Issue,0.6677,United,NA,ProudDevilAlum,NA,0,NA,2/23/15 6:40,569869e12,Always around,Mountain Time (US & Canada)
neutral,@united Left item n the seatback on UA1260. Is there any way to call DCA to ask if they have the item? Already submitted lost &amp; found report,681450103,FALSE,finalized,3,2/25/15 3:38,1,NA,NA,United,NA,e_russell,NA,0,NA,2/23/15 6:38,569869e12,Frequently DC/NYC/San Diego,Eastern Time (US & Canada)
